firstDutyStartDay,lastDutyStartDay,Pairing_time,PairingFlight,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31,node_32,node_33,node_34,EmpNo
8/6/2019,8/9/2019,1915.00000001863,"FB388,FB299,FB292,FB55,FB58,FB655,FB658,FB387,FB388,FB799,FB792,FB19,FB775,FB778,FB98",2557,2637,2708,2778,2861,2936,2993,3060,3462,3546,3642,3721,3781,3921,4048,,,,,,,,,,,,,,,,,,,,97
8/11/2019,8/14/2019,2909.99999999302,"FB15,FB775,FB778,FB14,FB383,FB386,FB259,FB264,FB415,FB412,FB245,FB289,FB68,FB2159,FB460,FB535,FB536,FB297,FB298",4566,4695,4835,4998,5075,5160,5229,5311,5397,5442,5512,5594,5704,5779,5942,6073,6124,6194,6258,,,,,,,,,,,,,,,,97
8/16/2019,8/19/2019,2415.00000001397,"FB313,FB322,FB601,FB604,FB65,FB68,FB75,FB82,FB531,FB534,FB87,FB88,FB41,FB541,FB544,FB24,FB67,FB778,FB529",6853,7223,7308,7384,7478,7545,7624,7705,7768,7837,7909,8004,8120,8194,8264,8358,8406,8484,8580,,,,,,,,,,,,,,,,97
8/21/2019,8/24/2019,2845.00000000116,"FB642,FB251,FB256,FB755,FB758,FB463,FB462,FB257,FB262,FB669,FB662,FB87,FB88,FB41,FB100,FB1891,FB1894,FB397",9141,9237,9308,9378,9441,9555,9669,9762,9833,9916,10035,10153,10246,10362,10411,10450,10660,10708,,,,,,,,,,,,,,,,,97
8/1/2019,8/4/2019,1904.99999999651,"FB87,FB88,FB41,FB577,FB774,FB1717,FB82,FB561,FB1606,FB427,FB430",190,284,401,976,1063,1206,1338,1416,1526,1683,1744,,,,,,,,,,,,,,,,,,,,,,,,98
8/6/2019,8/9/2019,2970,"FB421,FB248,FB609,FB610,FB267,FB272,FB53,FB1693,FB1872,FB786,FB986,FB55,FB58,FB67,FB70,FB617,FB602,FB677,FB678,FB789,FB790,FB415",2294,2371,2468,2524,2592,2676,2744,2837,2960,3029,3162,3231,3314,3379,3452,3527,3661,3747,3816,3904,3961,4031,,,,,,,,,,,,,98
8/11/2019,8/14/2019,2494.99999999185,"FB541,FB544,FB1169,FB1170,FB2176,FB59,FB62,FB31,FB737,FB740,FB986,FB17,FB22,FB65,FB4875,FB1146,FB2178,FB627,FB630",4538,4608,4737,4809,5015,5088,5168,5230,5293,5351,5443,5513,5581,5638,5717,6051,6126,6200,6281,,,,,,,,,,,,,,,,98
8/16/2019,8/19/2019,2250.00000001048,"FB15,FB22,FB65,FB778,FB40,FB401,FB402,FB57,FB1142,FB1141,FB74,FB389,FB382,FB675,FB1861,FB1864,FB738",6855,6959,7017,7124,7239,7312,7756,7828,7900,7977,8064,8148,8195,8272,8333,8410,8508,,,,,,,,,,,,,,,,,,98
8/21/2019,8/24/2019,2405.00000000233,"FB986,FB17,FB765,FB766,FB34,FB569,FB564,FB589,FB592,FB73,FB82,FB601,FB604,FB573,FB572,FB33,FB36,FB539",9089,9158,9225,9304,9387,9449,9647,9718,9775,9837,9950,10011,10085,10187,10633,10709,10772,10833,,,,,,,,,,,,,,,,,98
8/26/2019,8/29/2019,1720.00000000116,"FB532,FB981,FB458,FB8563,FB8567,FB1200,FB246,FB623,FB626,FB265,FB270",11343,11421,11674,11740,12637,12655,12741,12817,12884,12950,13041,,,,,,,,,,,,,,,,,,,,,,,,98
8/26/2019,8/29/2019,0,"FB532,FB981,FB458,FB8563,FB8567,FB1200,FB246,FB623,FB626,FB265,FB270,FB89,FB1748,FB30,FB35,FB35,FB38,FB99",11343,11421,11674,11740,12637,12655,12741,12817,12884,12950,13041,13522,13690,13779,13831,13831,13898,13949,,,,,,,,,,,,,,,,,98
8/1/2019,8/4/2019,1974.99999999418,"FB63,FB290,FB264,FB399,FB394,FB17,FB1747,FB90,FB1097,FB478,FB661,FB664,FB255",191,251,345,431,478,543,983,1103,1235,1342,1417,1501,1580,,,,,,,,,,,,,,,,,,,,,,99
8/6/2019,8/9/2019,2804.99999999651,"FB1203,FB764,FB28,FB33,FB36,FB415,FB2176,FB59,FB62,FB31,FB737,FB740,FB541,FB544,FB775,FB778,FB541,FB544,FB24,FB997,FB998,FB2179",2323,2403,2481,2534,2596,2664,2739,2812,2892,2952,3013,3071,3168,3236,3323,3460,3624,3694,3789,3839,3901,3969,,,,,,,,,,,,,99
8/11/2019,8/14/2019,2899.99999999185,"FB14,FB383,FB386,FB593,FB596,FB271,FB1203,FB1206,FB260,FB39,FB541,FB544,FB775,FB778,FB14,FB59,FB62,FB31,FB737,FB740",4546,4624,4708,4779,4850,4922,5047,5126,5271,5355,5449,5519,5606,5744,5915,6005,6085,6147,6210,6268,,,,,,,,,,,,,,,99
8/16/2019,8/19/2019,2445.00000000698,"FB541,FB544,FB24,FB997,FB998,FB2179,FB98,FB313,FB316,FB535,FB536,FB263,FB268,FB401,FB402,FB57,FB1142,FB1141,FB74,FB389",6827,6897,6992,7042,7105,7173,7253,7315,7373,7455,7507,7575,7661,7769,8204,8274,8347,8424,8507,8591,,,,,,,,,,,,,,,99
8/21/2019,8/24/2019,3015,"FB382,FB675,FB1861,FB1864,FB738,FB529,FB642,FB63,FB290,FB264,FB659,FB652,FB675,FB1861,FB766,FB34,FB649,FB642,FB63,FB290,FB264,FB659",9095,9171,9233,9309,9405,9477,9590,9705,9764,9858,9940,9991,10069,10131,10203,10287,10348,10490,10605,10664,10758,10840,,,,,,,,,,,,,99
8/1/2019,8/4/2019,2124.99999999069,"FB535,FB536,FB75,FB82,FB673,FB678,FB627,FB630,FB661,FB664,FB255,FB430,FB1731,FB1734",194,246,359,438,523,671,767,848,971,1055,1134,1298,1408,1492,,,,,,,,,,,,,,,,,,,,,100
8/6/2019,8/9/2019,2954.99999998254,"FB1731,FB1734,FB427,FB430,FB421,FB248,FB679,FB680,FB2145,FB272,FB53,FB1693,FB1872,FB786,FB14,FB383,FB386,FB259,FB264,FB399",2299,2383,2572,2633,2741,2818,2914,2965,3037,3127,3197,3290,3414,3486,3632,3710,3795,3865,3947,4032,,,,,,,,,,,,,,,100
8/11/2019,8/14/2019,2164.99999999534,"FB398,FB69,FB780,FB421,FB248,FB1101,FB292,FB55,FB774,FB505,FB618,FB601,FB604,FB589,FB1644,FB36,FB389",4723,4780,4868,5017,5094,5186,5441,5514,5586,5669,5851,5926,6002,6083,6177,6241,6311,,,,,,,,,,,,,,,,,,100
8/16/2019,8/19/2019,2440.00000000116,"FB382,FB675,FB1861,FB1864,FB738,FB100,FB15,FB22,FB573,FB572,FB789,FB790,FB659,FB652,FB383,FB386,FB31,FB737,FB740",6828,6906,6966,7044,7148,7257,7317,7421,7483,7937,8025,8079,8150,8193,8279,8364,8431,8493,8549,,,,,,,,,,,,,,,,100
8/21/2019,8/24/2019,2045.00000000233,"FB541,FB544,FB22,FB573,FB572,FB397,FB394,FB621,FB624,FB625,FB628,FB569,FB564,FB589,FB592,FB35,FB38",9094,9163,9226,9289,9733,9808,9990,10054,10132,10200,10272,10349,10547,10618,10675,10736,10805,,,,,,,,,,,,,,,,,,100
8/1/2019,8/4/2019,2700.00000002095,"FB1893,FB1896,FB299,FB292,FB55,FB2154,FB537,FB540,FB673,FB678,FB537,FB540,FB673,FB678,FB71,FB76",197,338,402,473,544,675,791,859,974,1121,1242,1310,1420,1567,1645,1721,,,,,,,,,,,,,,,,,,,101
8/6/2019,8/9/2019,2229.99999998719,"FB561,FB1606,FB1731,FB1206,FB2144,FB1097,FB478,FB561,FB1606,FB505,FB618,FB313,FB316,FB535,FB536,FB297",2307,2417,2746,2849,2921,3019,3128,3207,3317,3387,3568,3650,3708,3791,3842,3912,,,,,,,,,,,,,,,,,,,101
8/11/2019,8/14/2019,1774.99999998137,"FB292,FB55,FB774,FB505,FB610,FB267,FB272,FB53,FB56,FB573,FB572,FB667,FB670",4530,4603,4675,4759,5251,5326,5408,5479,5561,5643,6098,6185,6264,,,,,,,,,,,,,,,,,,,,,,101
8/16/2019,8/19/2019,3055.00000000466,"FB53,FB56,FB573,FB574,FB685,FB690,FB53,FB56,FB1101,FB298,FB313,FB316,FB63,FB290,FB264,FB415,FB14,FB59,FB62,FB593,FB596,FB271",6857,6940,7021,7085,7174,7258,7319,7401,7485,7642,7772,7830,7910,7969,8067,8151,8202,8292,8372,8432,8500,8569,,,,,,,,,,,,,101
8/21/2019,8/24/2019,1469.99999999302,"FB242,FB753,FB1173,FB66,FB637,FB640,FB601,FB604,FB1101,FB1102,FB493,FB449",9128,9209,9261,9321,9393,9472,9562,9636,9737,9785,9842,10839,,,,,,,,,,,,,,,,,,,,,,,101
8/26/2019,8/29/2019,2520.00000001048,"FB1702,FB1605,FB566,FB477,FB476,FB671,FB676,FB253,FB258,FB557,FB558,FB411,FB763,FB1206,FB256,FB2177,FB779,FB84",11358,11439,11531,11588,11691,11766,11884,11954,12017,12093,12601,12642,12705,12796,12873,12942,13007,13074,,,,,,,,,,,,,,,,,101
8/26/2019,8/29/2019,0,"FB1702,FB1605,FB566,FB477,FB476,FB671,FB676,FB253,FB258,FB557,FB558,FB411,FB763,FB1206,FB256,FB2177,FB779,FB84,FB239,FB244,FB741,FB742,FB455",11358,11439,11531,11588,11691,11766,11884,11954,12017,12093,12601,12642,12705,12796,12873,12942,13007,13074,13523,13611,13682,13745,13810,,,,,,,,,,,,101
8/1/2019,8/3/2019,1380.00000001397,"FB377,FB378,FB647,FB650,FB641,FB644,FB679,FB680,FB267,FB434",200,258,362,436,524,600,680,730,805,1002,,,,,,,,,,,,,,,,,,,,,,,,,102
8/5/2019,8/8/2019,2984.99999999651,"FB703,FB706,FB447,FB274,FB661,FB664,FB255,FB260,FB39,FB16,FB643,FB646,FB593,FB596,FB271,FB242,FB575,FB1104,FB415",1906,1984,2177,2234,2308,2392,2470,2543,2626,2747,2816,2891,2953,3020,3091,3201,3286,3490,3573,,,,,,,,,,,,,,,,102
8/10/2019,8/13/2019,2990.00000000233,"FB8559,FB1000,FB293,FB294,FB21,FB26,FB749,FB750,FB617,FB508,FB36,FB389,FB382,FB643,FB646,FB593,FB596,FB271,FB1203,FB1206,FB260,FB39",4056,4058,4065,4142,4213,4274,4321,4377,4443,4807,4873,4944,4991,5092,5167,5231,5300,5372,5506,5585,5730,5814,,,,,,,,,,,,,102
8/15/2019,8/18/2019,2425.00000000466,"FB94,FB281,FB282,FB473,FB472,FB599,FB596,FB271,FB1203,FB1206,FB260,FB39,FB541,FB544,FB775,FB778",6355,6428,6492,6553,6652,6758,7139,7211,7346,7425,7572,7657,7746,7816,7903,8041,,,,,,,,,,,,,,,,,,,102
8/20/2019,8/20/2019,1185.00000000698,"FB8559,FB1000,FB293,FB294,FB21,FB26,FB681,FB682,FB699",8616,8618,8625,8700,8772,8833,8878,8942,9008,,,,,,,,,,,,,,,,,,,,,,,,,,102
8/25/2019,8/28/2019,3209.99999999651,"FB692,FB793,FB796,FB645,FB648,FB321,FB312,FB621,FB624,FB625,FB628,FB649,FB522,FB20,FB623,FB626,FB265,FB270,FB393,FB396,FB249,FB254,FB261,FB266,FB8563",10910,10991,11067,11122,11197,11277,11327,11391,11468,11536,11606,11682,11787,11874,11931,11999,12066,12157,12208,12272,12331,12415,12474,12557,12628,,,,,,,,,,102
