航班号,出发日期,出发时间,出发机场,到达日期,到达时间,到达机场,最低配置要求
6722,FB26,8/17/2019,0.541666667,HOM,8/17/2019,0.59375,TGD
6723,FB572,8/17/2019,0.541666667,WXJ,8/17/2019,0.621527778,TGD
6724,FB678,8/17/2019,0.541666667,THJ,8/17/2019,0.600694444,TGD
6725,FB696,8/17/2019,0.541666667,BCJ,8/17/2019,0.611111111,TGD
6788,FB573,8/17/2019,0.541666667,TGD,8/17/2019,0.618055556,WXJ
6806,FB991,8/17/2019,0.545138889,TGD,8/17/2019,0.604166667,HOM
6837,FB1101,8/17/2019,0.545138889,TGD,8/17/2019,0.597222222,OOJ
6870,FB2154,8/17/2019,0.545138889,NOU,8/17/2019,0.618055556,TGD
6915,FB565,8/17/2019,0.545138889,TGD,8/17/2019,0.604166667,XNZ
6933,FB1169,8/17/2019,0.548611111,HOM,8/17/2019,0.635416667,SXA
6976,FB254,8/17/2019,0.552083333,FBX,8/17/2019,0.625,TGD
6999,FB609,8/17/2019,0.552083333,TGD,8/17/2019,0.621527778,XMH
7017,FB679,8/17/2019,0.555555556,TGD,8/17/2019,0.611111111,THJ
7074,FB64,8/17/2019,0.5625,NOU,8/17/2019,0.628472222,TGD
7105,FB255,8/17/2019,0.565972222,TGD,8/17/2019,0.642361111,FBX
7138,FB566,8/17/2019,0.565972222,XNZ,8/17/2019,0.621527778,TGD
7139,FB666,8/17/2019,0.565972222,GKU,8/17/2019,0.642361111,TGD
7188,FB742,8/17/2019,0.569444444,XBT,8/17/2019,0.642361111,TGD
7236,FB1182,8/17/2019,0.572916667,NOU,8/17/2019,0.635416667,OSY
7267,FB625,8/17/2019,0.579861111,TGD,8/17/2019,0.649305556,XSJ
7289,FB405,8/17/2019,0.583333333,TGD,8/17/2019,0.628472222,AXO
7320,FB766,8/17/2019,0.583333333,SXA,8/17/2019,0.666666667,HOM
7364,FB67,8/17/2019,0.583333333,TGD,8/17/2019,0.649305556,NOU
7395,FB767,8/17/2019,0.583333333,HOM,8/17/2019,0.670138889,SXA
7426,FB28,8/17/2019,0.583333333,HOM,8/17/2019,0.635416667,TGD
7446,FB997,8/17/2019,0.586805556,TGD,8/17/2019,0.638888889,OAX
7464,FB256,8/17/2019,0.586805556,FBX,8/17/2019,0.663194444,TGD
7495,FB1864,8/17/2019,0.586805556,SXA,8/17/2019,0.701388889,UDJ
7558,FB536,8/17/2019,0.590277778,OAX,8/17/2019,0.645833333,TGD
7559,FB1894,8/17/2019,0.590277778,TAN,8/17/2019,0.628472222,TGD
7560,FB2178,8/17/2019,0.590277778,HOM,8/17/2019,0.645833333,TGD
7613,FB505,8/17/2019,0.590277778,HOM,8/17/2019,0.635416667,XMH
7630,FB257,8/17/2019,0.59375,TGD,8/17/2019,0.666666667,FBX
7661,FB655,8/17/2019,0.59375,TGD,8/17/2019,0.645833333,SXJ
7691,FB290,8/17/2019,0.597222222,NOU,8/17/2019,0.694444444,FBX
7731,FB468,8/17/2019,0.597222222,SXA,8/17/2019,0.704861111,TGD
7774,FB1174,8/17/2019,0.597222222,NOU,8/17/2019,0.663194444,XMQ
7826,FB475,8/17/2019,0.604166667,TGD,8/17/2019,0.708333333,SXA
7878,FB66,8/17/2019,0.604166667,NOU,8/17/2019,0.670138889,TGD
7879,FB556,8/17/2019,0.604166667,TXD,8/17/2019,0.663194444,TGD
7880,FB626,8/17/2019,0.604166667,XSJ,8/17/2019,0.677083333,TGD
7921,FB378,8/17/2019,0.607638889,UTC,8/17/2019,0.684027778,TGD
7952,FB1141,8/17/2019,0.611111111,HOM,8/17/2019,0.690972222,NOU
7983,FB1622,8/17/2019,0.611111111,SXA,8/17/2019,0.690972222,OAX
8014,FB592,8/17/2019,0.611111111,MYJ,8/17/2019,0.673611111,TGD
8038,FB385,8/17/2019,0.614583333,TGD,8/17/2019,0.670138889,YKJ
8078,FB749,8/17/2019,0.621527778,TGD,8/17/2019,0.659722222,GOQ
8088,FB1102,8/17/2019,0.621527778,OOJ,8/17/2019,0.673611111,TGD
8106,FB681,8/17/2019,0.621527778,TGD,8/17/2019,0.677083333,THJ
8159,FB259,8/17/2019,0.625,TGD,8/17/2019,0.697916667,FBX
8190,FB31,8/17/2019,0.625,TGD,8/17/2019,0.670138889,HOM
8221,FB593,8/17/2019,0.625,TGD,8/17/2019,0.684027778,MYJ
8252,FB69,8/17/2019,0.625,TGD,8/17/2019,0.6875,NOU
8307,FB30,8/17/2019,0.625,HOM,8/17/2019,0.677083333,TGD
8308,FB470,8/17/2019,0.625,SXA,8/17/2019,0.736111111,TGD
8366,FB258,8/17/2019,0.628472222,FBX,8/17/2019,0.704861111,TGD
8397,FB990,8/17/2019,0.631944444,HOM,8/17/2019,0.684027778,TGD
8428,FB1872,8/17/2019,0.635416667,SXA,8/17/2019,0.701388889,GKU
8459,FB568,8/17/2019,0.635416667,XNZ,8/17/2019,0.690972222,TGD
8490,FB1868,8/17/2019,0.635416667,SXA,8/17/2019,0.701388889,XMJ
8509,FB284,8/17/2019,0.638888889,OXU,8/17/2019,0.694444444,TGD
8529,FB697,8/17/2019,0.642361111,TGD,8/17/2019,0.708333333,BCJ
8559,FB1209,8/17/2019,0.642361111,FBX,8/17/2019,0.715277778,SXA
8590,FB680,8/17/2019,0.642361111,THJ,8/17/2019,0.701388889,TGD
8621,FB1103,8/17/2019,0.645833333,TGD,8/17/2019,0.708333333,HWJ
8676,FB68,8/17/2019,0.645833333,NOU,8/17/2019,0.711805556,TGD
8677,FB92,8/17/2019,0.645833333,HUK,8/17/2019,0.767361111,TGD
8678,FB574,8/17/2019,0.645833333,WXJ,8/17/2019,0.725694444,TGD
8717,FB1155,8/17/2019,0.645833333,HOM,8/17/2019,0.690972222,XMH
8787,FB1862,8/17/2019,0.649305556,SXA,8/17/2019,0.725694444,THJ
8804,FB477,8/17/2019,0.652777778,TGD,8/17/2019,0.753472222,SXA
8822,FB610,8/17/2019,0.652777778,XMH,8/17/2019,0.722222222,TGD
8854,FB261,8/17/2019,0.65625,TGD,8/17/2019,0.732638889,FBX
8885,FB777,8/17/2019,0.65625,HOM,8/17/2019,0.732638889,NOU
8916,FB797,8/17/2019,0.65625,TGD,8/17/2019,0.722222222,SHO
8972,FB408,8/17/2019,0.65625,AXO,8/17/2019,0.704861111,TGD
8973,FB456,8/17/2019,0.65625,TUK,8/17/2019,0.729166667,TGD
8996,FB4875,8/17/2019,0.65625,NOU,8/17/2019,0.6875,XBT
9037,FB508,8/17/2019,0.659722222,XMH,8/17/2019,0.704861111,HOM
9038,FB1644,8/17/2019,0.659722222,MYJ,8/17/2019,0.694444444,HOM
9069,FB1170,8/17/2019,0.663194444,SXA,8/17/2019,0.746527778,HOM
9089,FB1895,8/17/2019,0.663194444,TGD,8/17/2019,0.697916667,TAN
9120,FB397,8/17/2019,0.663194444,TGD,8/17/2019,0.704861111,UYS
9151,FB33,8/17/2019,0.666666667,TGD,8/17/2019,0.711805556,HOM
9182,FB71,8/17/2019,0.666666667,TGD,8/17/2019,0.729166667,NOU
9222,FB320,8/17/2019,0.666666667,OSY,8/17/2019,0.715277778,TGD
9255,FB998,8/17/2019,0.670138889,OAX,8/17/2019,0.725694444,TGD
9273,FB455,8/17/2019,0.670138889,TGD,8/17/2019,0.746527778,TUK
9327,FB667,8/17/2019,0.673611111,TGD,8/17/2019,0.746527778,GKU
9358,FB789,8/17/2019,0.673611111,TGD,8/17/2019,0.722222222,SGJ
9389,FB1717,8/17/2019,0.677083333,HOM,8/17/2019,0.756944444,NOU
9436,FB260,8/17/2019,0.677083333,FBX,8/17/2019,0.753472222,TGD
9437,FB658,8/17/2019,0.677083333,SXJ,8/17/2019,0.732638889,TGD
9481,FB472,8/17/2019,0.680555556,SXA,8/17/2019,0.788194444,TGD
9512,FB263,8/17/2019,0.684027778,TGD,8/17/2019,0.760416667,FBX
9543,FB628,8/17/2019,0.684027778,XSJ,8/17/2019,0.760416667,TGD
9581,FB70,8/17/2019,0.6875,NOU,8/17/2019,0.753472222,TGD
9612,FB297,8/17/2019,0.690972222,TGD,8/17/2019,0.743055556,OOJ
9642,FB756,8/17/2019,0.690972222,XMQ,8/17/2019,0.739583333,TGD
9673,FB2177,8/17/2019,0.694444444,TGD,8/17/2019,0.75,HOM
9718,FB755,8/17/2019,0.694444444,TGD,8/17/2019,0.736111111,XMQ
9752,FB750,8/17/2019,0.697916667,GOQ,8/17/2019,0.743055556,TGD
9771,FB627,8/17/2019,0.697916667,TGD,8/17/2019,0.770833333,XSJ
9817,FB770,8/17/2019,0.701388889,SXA,8/17/2019,0.788194444,HOM
9818,FB778,8/17/2019,0.701388889,NOU,8/17/2019,0.777777778,HOM
9859,FB262,8/17/2019,0.701388889,FBX,8/17/2019,0.777777778,TGD
9943,FB35,8/17/2019,0.708333333,TGD,8/17/2019,0.756944444,HOM
9974,FB73,8/17/2019,0.708333333,TGD,8/17/2019,0.774305556,NOU
10037,FB34,8/17/2019,0.708333333,HOM,8/17/2019,0.760416667,TGD
10038,FB72,8/17/2019,0.708333333,NOU,8/17/2019,0.774305556,TGD
10039,FB682,8/17/2019,0.708333333,THJ,8/17/2019,0.767361111,TGD
10098,FB737,8/17/2019,0.708333333,HOM,8/17/2019,0.760416667,UDJ
10129,FB493,8/17/2019,0.711805556,TGD,8/17/2019,0.760416667,GKS
10159,FB4876,8/17/2019,0.711805556,XBT,8/17/2019,0.743055556,NOU
10176,FB265,8/17/2019,0.715277778,TGD,8/17/2019,0.791666667,FBX
10194,FB637,8/17/2019,0.715277778,TGD,8/17/2019,0.78125,HWX
10225,FB683,8/17/2019,0.715277778,TGD,8/17/2019,0.770833333,THJ
10249,FB1156,8/17/2019,0.71875,XMH,8/17/2019,0.763888889,HOM
10267,FB595,8/17/2019,0.71875,TGD,8/17/2019,0.777777778,MYJ
10319,FB596,8/17/2019,0.71875,MYJ,8/17/2019,0.784722222,TGD
10350,FB427,8/17/2019,0.722222222,HOM,8/17/2019,0.774305556,FBX
10396,FB648,8/17/2019,0.722222222,XMJ,8/17/2019,0.795138889,TGD
10397,FB1896,8/17/2019,0.722222222,TAN,8/17/2019,0.763888889,TGD
10434,FB1097,8/17/2019,0.725694444,TGD,8/17/2019,0.829861111,SXA
10468,FB428,8/17/2019,0.729166667,FBX,8/17/2019,0.777777778,HOM
10469,FB526,8/17/2019,0.729166667,XMJ,8/17/2019,0.774305556,HOM
10512,FB537,8/17/2019,0.729166667,TGD,8/17/2019,0.78125,OAX
10543,FB74,8/17/2019,0.729166667,NOU,8/17/2019,0.795138889,TGD
10590,FB738,8/17/2019,0.732638889,UDJ,8/17/2019,0.788194444,HOM
10591,FB786,8/17/2019,0.732638889,GKU,8/17/2019,0.78125,HOM
10636,FB264,8/17/2019,0.732638889,FBX,8/17/2019,0.809027778,TGD
10700,FB700,8/17/2019,0.736111111,BCJ,8/17/2019,0.805555556,TGD
10701,FB1104,8/17/2019,0.736111111,HWJ,8/17/2019,0.805555556,TGD
10759,FB557,8/17/2019,0.736111111,TGD,8/17/2019,0.791666667,TXD
10790,FB613,8/17/2019,0.736111111,TGD,8/17/2019,0.805555556,XMH
10843,FB1647,8/17/2019,0.743055556,HOM,8/17/2019,0.777777778,MYJ
10860,FB400,8/17/2019,0.743055556,UYS,8/17/2019,0.788194444,TGD
10891,FB780,8/17/2019,0.746527778,NOU,8/17/2019,0.822916667,HOM
10922,FB2159,8/17/2019,0.746527778,TGD,8/17/2019,0.861111111,SXA
10974,FB308,8/17/2019,0.75,SXA,8/17/2019,0.840277778,GKS
11005,FB37,8/17/2019,0.75,TGD,8/17/2019,0.798611111,HOM
11036,FB75,8/17/2019,0.75,TGD,8/17/2019,0.815972222,NOU
11083,FB36,8/17/2019,0.75,HOM,8/17/2019,0.802083333,TGD
11084,FB790,8/17/2019,0.75,SGJ,8/17/2019,0.802083333,TGD
11142,FB267,8/17/2019,0.753472222,TGD,8/17/2019,0.836805556,FBX
11150,FB319,8/17/2019,0.753472222,TGD,8/17/2019,0.795138889,OSY
11171,FB657,8/17/2019,0.753472222,TGD,8/17/2019,0.805555556,SXJ
11242,FB474,8/17/2019,0.753472222,SXA,8/17/2019,0.857638889,TGD
11243,FB684,8/17/2019,0.753472222,THJ,8/17/2019,0.8125,TGD
11244,FB800,8/17/2019,0.753472222,SHO,8/17/2019,0.822916667,TGD
11309,FB647,8/17/2019,0.753472222,TGD,8/17/2019,0.826388889,XMJ
11327,FB407,8/17/2019,0.756944444,TGD,8/17/2019,0.802083333,AXO
11358,FB2179,8/17/2019,0.756944444,TGD,8/17/2019,0.815972222,HOM
11389,FB685,8/17/2019,0.760416667,TGD,8/17/2019,0.819444444,THJ
11420,FB578,8/17/2019,0.763888889,NOU,8/17/2019,0.840277778,HOM
11451,FB495,8/17/2019,0.767361111,TGD,8/17/2019,0.819444444,GKS
11482,FB266,8/17/2019,0.767361111,FBX,8/17/2019,0.840277778,TGD
11513,FB387,8/17/2019,0.767361111,TGD,8/17/2019,0.822916667,YKJ
11560,FB76,8/17/2019,0.770833333,NOU,8/17/2019,0.836805556,TGD
11561,FB298,8/17/2019,0.770833333,OOJ,8/17/2019,0.829861111,TGD
11605,FB380,8/17/2019,0.774305556,NOU,8/17/2019,0.854166667,SXJ
11652,FB458,8/17/2019,0.774305556,TUK,8/17/2019,0.847222222,TGD
11653,FB758,8/17/2019,0.774305556,XMQ,8/17/2019,0.826388889,TGD
11698,FB779,8/17/2019,0.777777778,HOM,8/17/2019,0.850694444,NOU
11729,FB1718,8/17/2019,0.78125,NOU,8/17/2019,0.871527778,HOM
11759,FB670,8/17/2019,0.78125,GKU,8/17/2019,0.861111111,TGD
11835,FB617,8/17/2019,0.784722222,TGD,8/17/2019,0.850694444,XMH
11858,FB699,8/17/2019,0.788194444,TGD,8/17/2019,0.854166667,BCJ
11876,FB740,8/17/2019,0.788194444,UDJ,8/17/2019,0.847222222,HOM
11892,FB799,8/17/2019,0.788194444,TGD,8/17/2019,0.854166667,SHO
11895,FB476,8/17/2019,0.788194444,SXA,8/17/2019,0.892361111,TGD
11979,FB269,8/17/2019,0.791666667,TGD,8/17/2019,0.868055556,FBX
11980,FB447,8/17/2019,0.791666667,GKS,8/17/2019,0.850694444,FBX
12024,FB39,8/17/2019,0.791666667,TGD,8/17/2019,0.84375,HOM
12055,FB77,8/17/2019,0.791666667,TGD,8/17/2019,0.857638889,NOU
12086,FB38,8/17/2019,0.791666667,HOM,8/17/2019,0.84375,TGD
12102,FB569,8/17/2019,0.795138889,TGD,8/17/2019,0.850694444,XNZ
12162,FB268,8/17/2019,0.798611111,FBX,8/17/2019,0.875,TGD
12198,FB649,8/17/2019,0.798611111,TGD,8/17/2019,0.871527778,XMJ
12247,FB430,8/17/2019,0.802083333,FBX,8/17/2019,0.857638889,HOM
12248,FB1650,8/17/2019,0.802083333,MYJ,8/17/2019,0.84375,HOM
12296,FB686,8/17/2019,0.802083333,THJ,8/17/2019,0.861111111,TGD
12341,FB41,8/17/2019,0.805555556,TGD,8/17/2019,0.857638889,HOM
12372,FB299,8/17/2019,0.805555556,TGD,8/17/2019,0.857638889,OOJ
12394,FB287,8/17/2019,0.805555556,TGD,8/17/2019,0.857638889,OXU
12425,FB629,8/17/2019,0.805555556,TGD,8/17/2019,0.875,XSJ
12443,FB669,8/17/2019,0.809027778,TGD,8/17/2019,0.885416667,GKU
12466,FB457,8/17/2019,0.809027778,TGD,8/17/2019,0.888888889,TUK
12485,FB271,8/17/2019,0.8125,TGD,8/17/2019,0.888888889,FBX
12553,FB78,8/17/2019,0.8125,NOU,8/17/2019,0.878472222,TGD
12554,FB598,8/17/2019,0.8125,MYJ,8/17/2019,0.878472222,TGD
12599,FB1709,8/17/2019,0.815972222,HOM,8/17/2019,0.868055556,FBX
12646,FB540,8/17/2019,0.815972222,OAX,8/17/2019,0.871527778,TGD
12647,FB640,8/17/2019,0.815972222,HWX,8/17/2019,0.885416667,TGD
12692,FB687,8/17/2019,0.815972222,TGD,8/17/2019,0.875,THJ
12723,FB599,8/17/2019,0.819444444,TGD,8/17/2019,0.878472222,MYJ
12781,FB739,8/17/2019,0.819444444,HOM,8/17/2019,0.871527778,UDJ
12812,FB529,8/17/2019,0.819444444,HOM,8/17/2019,0.868055556,XMJ
12843,FB273,8/17/2019,0.822916667,TGD,8/17/2019,0.902777778,FBX
12882,FB270,8/17/2019,0.822916667,FBX,8/17/2019,0.895833333,TGD
12883,FB322,8/17/2019,0.822916667,OSY,8/17/2019,0.868055556,TGD
12884,FB558,8/17/2019,0.822916667,TXD,8/17/2019,0.881944444,TGD
12920,FB321,8/17/2019,0.829861111,TGD,8/17/2019,0.868055556,OSY
12962,FB79,8/17/2019,0.833333333,TGD,8/17/2019,0.899305556,NOU
12993,FB539,8/17/2019,0.833333333,TGD,8/17/2019,0.888888889,OAX
13024,FB479,8/17/2019,0.833333333,TGD,8/17/2019,0.9375,SXA
13055,FB410,8/17/2019,0.833333333,AXO,8/17/2019,0.881944444,TGD
13102,FB618,8/17/2019,0.836805556,XMH,8/17/2019,0.90625,TGD
13103,FB660,8/17/2019,0.836805556,SXJ,8/17/2019,0.892361111,TGD
13147,FB389,8/17/2019,0.836805556,TGD,8/17/2019,0.892361111,YKJ
13178,FB449,8/17/2019,0.840277778,GKS,8/17/2019,0.899305556,FBX
13209,FB659,8/17/2019,0.840277778,TGD,8/17/2019,0.895833333,SXJ
13240,FB415,8/17/2019,0.84375,TGD,8/17/2019,0.895833333,HOM
13292,FB399,8/17/2019,0.84375,TGD,8/17/2019,0.885416667,UYS
13323,FB409,8/17/2019,0.847222222,TGD,8/17/2019,0.892361111,AXO
13370,FB40,8/17/2019,0.847222222,HOM,8/17/2019,0.899305556,TGD
13371,FB688,8/17/2019,0.847222222,THJ,8/17/2019,0.909722222,TGD
13424,FB390,8/17/2019,0.850694444,YKJ,8/17/2019,0.913194444,TGD
13468,FB97,8/17/2019,0.854166667,TGD,8/17/2019,0.909722222,HOM
13499,FB82,8/17/2019,0.854166667,NOU,8/17/2019,0.923611111,TGD
13530,FB689,8/17/2019,0.854166667,TGD,8/17/2019,0.913194444,THJ
13553,FB650,8/17/2019,0.857638889,XMJ,8/17/2019,0.9375,TGD
13604,FB81,8/17/2019,0.868055556,TGD,8/17/2019,0.934027778,NOU
13630,FB272,8/17/2019,0.868055556,FBX,8/17/2019,0.940972222,TGD
13631,FB478,8/17/2019,0.868055556,SXA,8/17/2019,0.96875,TGD
13663,FB416,8/17/2019,0.871527778,HOM,8/17/2019,0.930555556,TGD
13694,FB99,8/17/2019,0.875,TGD,8/17/2019,0.930555556,HOM
13717,FB1099,8/17/2019,0.875,TGD,8/17/2019,0.951388889,TUK
13766,FB98,8/17/2019,0.881944444,HOM,8/17/2019,0.9375,TGD
13767,FB274,8/17/2019,0.881944444,FBX,8/17/2019,0.958333333,TGD
13832,FB8569,8/17/2019,0.899305556,TGD,8/17/2019,0.961805556,HOM
13870,FB100,8/17/2019,0.899305556,HOM,8/17/2019,0.951388889,TGD
13871,FB690,8/17/2019,0.899305556,THJ,8/17/2019,0.958333333,TGD
13922,FB1106,8/17/2019,0.916666667,TUK,8/17/2019,0.993055556,TGD
13937,FB999,8/17/2019,0.954861111,TGD,8/18/2019,0.0659722222,SXA
62,FB1000,8/18/2019,0.149305556,SXA,8/18/2019,0.246527778,TGD
114,FB89,8/18/2019,0.256944444,TGD,8/18/2019,0.375,HUK
145,FB239,8/18/2019,0.267361111,TGD,8/18/2019,0.34375,FBX
193,FB411,8/18/2019,0.267361111,TGD,8/18/2019,0.315972222,HOM
194,FB985,8/18/2019,0.267361111,TGD,8/18/2019,0.3125,HOM
261,FB293,8/18/2019,0.277777778,TGD,8/18/2019,0.329861111,OOJ
292,FB993,8/18/2019,0.277777778,TGD,8/18/2019,0.378472222,SXA
323,FB619,8/18/2019,0.28125,TGD,8/18/2019,0.354166667,XSJ
352,FB381,8/18/2019,0.284722222,TGD,8/18/2019,0.336805556,YKJ
385,FB393,8/18/2019,0.288194444,TGD,8/18/2019,0.329861111,UYS
416,FB13,8/18/2019,0.291666667,TGD,8/18/2019,0.336805556,HOM
447,FB51,8/18/2019,0.291666667,TGD,8/18/2019,0.354166667,NOU
495,FB94,8/18/2019,0.291666667,HOM,8/18/2019,0.340277778,TGD
496,FB240,8/18/2019,0.291666667,FBX,8/18/2019,0.361111111,TGD
540,FB671,8/18/2019,0.291666667,TGD,8/18/2019,0.350694444,THJ
571,FB1200,8/18/2019,0.295138889,SXA,8/18/2019,0.361111111,FBX
636,FB292,8/18/2019,0.295138889,OOJ,8/18/2019,0.347222222,TGD
637,FB412,8/18/2019,0.295138889,HOM,8/18/2019,0.347222222,TGD
638,FB986,8/18/2019,0.295138889,HOM,8/18/2019,0.34375,TGD
688,FB93,8/18/2019,0.298611111,TGD,8/18/2019,0.350694444,HOM
713,FB583,8/18/2019,0.298611111,TGD,8/18/2019,0.357638889,MYJ
778,FB312,8/18/2019,0.298611111,OSY,8/18/2019,0.34375,TGD
779,FB394,8/18/2019,0.298611111,UYS,8/18/2019,0.34375,TGD
780,FB652,8/18/2019,0.298611111,SXJ,8/18/2019,0.350694444,TGD
837,FB541,8/18/2019,0.298611111,HOM,8/18/2019,0.347222222,XSJ
868,FB382,8/18/2019,0.305555556,YKJ,8/18/2019,0.361111111,TGD
899,FB241,8/18/2019,0.309027778,TGD,8/18/2019,0.385416667,FBX
930,FB651,8/18/2019,0.309027778,TGD,8/18/2019,0.361111111,SXJ
961,FB582,8/18/2019,0.309027778,MYJ,8/18/2019,0.371527778,TGD
992,FB451,8/18/2019,0.309027778,TGD,8/18/2019,0.385416667,TUK
1023,FB432,8/18/2019,0.3125,FBX,8/18/2019,0.364583333,GKS
1054,FB1891,8/18/2019,0.3125,TGD,8/18/2019,0.350694444,TAN
1120,FB50,8/18/2019,0.3125,NOU,8/18/2019,0.378472222,TGD
1187,FB502,8/18/2019,0.315972222,XMH,8/18/2019,0.361111111,HOM
1188,FB522,8/18/2019,0.315972222,XMJ,8/18/2019,0.361111111,HOM
1220,FB463,8/18/2019,0.315972222,TGD,8/18/2019,0.420138889,SXA
1324,FB532,8/18/2019,0.315972222,OAX,8/18/2019,0.371527778,TGD
1325,FB562,8/18/2019,0.315972222,XNZ,8/18/2019,0.371527778,TGD
1326,FB632,8/18/2019,0.315972222,HWX,8/18/2019,0.381944444,TGD
1327,FB672,8/18/2019,0.315972222,THJ,8/18/2019,0.375,TGD
1328,FB792,8/18/2019,0.315972222,SHO,8/18/2019,0.381944444,TGD
1411,FB601,8/18/2019,0.315972222,TGD,8/18/2019,0.385416667,XMH
1459,FB492,8/18/2019,0.319444444,GKS,8/18/2019,0.371527778,TGD
1460,FB692,8/18/2019,0.319444444,BCJ,8/18/2019,0.388888889,TGD
1504,FB531,8/18/2019,0.322916667,TGD,8/18/2019,0.375,OAX
1535,FB401,8/18/2019,0.326388889,TGD,8/18/2019,0.371527778,AXO
1566,FB732,8/18/2019,0.326388889,UDJ,8/18/2019,0.381944444,HOM
1597,FB2176,8/18/2019,0.326388889,HOM,8/18/2019,0.381944444,TGD
1628,FB313,8/18/2019,0.329861111,TGD,8/18/2019,0.368055556,OSY
1659,FB421,8/18/2019,0.333333333,HOM,8/18/2019,0.385416667,FBX
1707,FB15,8/18/2019,0.333333333,TGD,8/18/2019,0.378472222,HOM
1708,FB1702,8/18/2019,0.333333333,FBX,8/18/2019,0.378472222,HOM
1769,FB53,8/18/2019,0.333333333,TGD,8/18/2019,0.395833333,NOU
1770,FB1271,8/18/2019,0.333333333,THJ,8/18/2019,0.416666667,NOU
1814,FB1731,8/18/2019,0.333333333,HOM,8/18/2019,0.416666667,SXA
1896,FB16,8/18/2019,0.333333333,HOM,8/18/2019,0.385416667,TGD
1897,FB242,8/18/2019,0.333333333,FBX,8/18/2019,0.40625,TGD
1898,FB460,8/18/2019,0.333333333,SXA,8/18/2019,0.434027778,TGD
1899,FB620,8/18/2019,0.333333333,XSJ,8/18/2019,0.40625,TGD
1969,FB602,8/18/2019,0.336805556,XMH,8/18/2019,0.40625,TGD
2000,FB731,8/18/2019,0.336805556,HOM,8/18/2019,0.388888889,UDJ
2023,FB561,8/18/2019,0.336805556,TGD,8/18/2019,0.395833333,XNZ
2041,FB96,8/18/2019,0.340277778,HOM,8/18/2019,0.392361111,TGD
2093,FB661,8/18/2019,0.34375,TGD,8/18/2019,0.416666667,GKU
2116,FB791,8/18/2019,0.34375,TGD,8/18/2019,0.409722222,SHO
2134,FB763,8/18/2019,0.34375,HOM,8/18/2019,0.430555556,SXA
2165,FB662,8/18/2019,0.34375,GKU,8/18/2019,0.420138889,TGD
2209,FB673,8/18/2019,0.347222222,TGD,8/18/2019,0.40625,THJ
2227,FB641,8/18/2019,0.347222222,TGD,8/18/2019,0.416666667,XMJ
2258,FB577,8/18/2019,0.350694444,HOM,8/18/2019,0.430555556,NOU
2289,FB642,8/18/2019,0.350694444,XMJ,8/18/2019,0.420138889,TGD
2320,FB243,8/18/2019,0.354166667,TGD,8/18/2019,0.427083333,FBX
2351,FB52,8/18/2019,0.354166667,NOU,8/18/2019,0.420138889,TGD
2382,FB467,8/18/2019,0.357638889,TGD,8/18/2019,0.465277778,SXA
2413,FB396,8/18/2019,0.357638889,UYS,8/18/2019,0.402777778,TGD
2465,FB1747,8/18/2019,0.361111111,HOM,8/18/2019,0.461805556,HUK
2496,FB771,8/18/2019,0.361111111,HOM,8/18/2019,0.4375,NOU
2527,FB301,8/18/2019,0.361111111,GKS,8/18/2019,0.454861111,SXA
2550,FB751,8/18/2019,0.361111111,TGD,8/18/2019,0.402777778,XMQ
2568,FB1203,8/18/2019,0.364583333,FBX,8/18/2019,0.4375,SXA
2612,FB294,8/18/2019,0.364583333,OOJ,8/18/2019,0.416666667,TGD
2613,FB384,8/18/2019,0.364583333,YKJ,8/18/2019,0.420138889,TGD
2678,FB747,8/18/2019,0.371527778,TGD,8/18/2019,0.409722222,GOQ
2701,FB281,8/18/2019,0.371527778,TGD,8/18/2019,0.423611111,OXU
2740,FB621,8/18/2019,0.371527778,TGD,8/18/2019,0.444444444,XSJ
2771,FB245,8/18/2019,0.375,TGD,8/18/2019,0.447916667,FBX
2802,FB17,8/18/2019,0.375,TGD,8/18/2019,0.423611111,HOM
2833,FB55,8/18/2019,0.375,TGD,8/18/2019,0.440972222,NOU
2898,FB18,8/18/2019,0.375,HOM,8/18/2019,0.423611111,TGD
2899,FB244,8/18/2019,0.375,FBX,8/18/2019,0.447916667,TGD
2900,FB1892,8/18/2019,0.375,TAN,8/18/2019,0.413194444,TGD
2957,FB1145,8/18/2019,0.375,HOM,8/18/2019,0.454861111,XBT
2977,FB544,8/18/2019,0.378472222,XSJ,8/18/2019,0.427083333,HOM
3008,FB674,8/18/2019,0.378472222,THJ,8/18/2019,0.434027778,TGD
3039,FB434,8/18/2019,0.381944444,FBX,8/18/2019,0.434027778,GKS
3091,FB1795,8/18/2019,0.385416667,HOM,8/18/2019,0.472222222,MMC
3116,FB622,8/18/2019,0.385416667,XSJ,8/18/2019,0.458333333,TGD
3124,FB603,8/18/2019,0.385416667,TGD,8/18/2019,0.454861111,XMH
3142,FB523,8/18/2019,0.385416667,HOM,8/18/2019,0.434027778,XMJ
3173,FB995,8/18/2019,0.388888889,TGD,8/18/2019,0.496527778,SXA
3204,FB654,8/18/2019,0.388888889,SXJ,8/18/2019,0.444444444,TGD
3235,FB675,8/18/2019,0.388888889,TGD,8/18/2019,0.447916667,THJ
3275,FB246,8/18/2019,0.392361111,FBX,8/18/2019,0.465277778,TGD
3276,FB584,8/18/2019,0.392361111,MYJ,8/18/2019,0.454861111,TGD
3307,FB57,8/18/2019,0.395833333,TGD,8/18/2019,0.461805556,NOU
